IP,requests,downloads,downloadsPerRequests
81674,9485,7,0.0007380073800738007
81675,201,1,0.004975124378109453
81678,669,0,0.0
81683,3819,6,0.0015710919088766694
81685,3021,4,0.0013240648791790798
81689,1161,1,0.0008613264427217916
81691,169,1,0.005917159763313609
81694,2051,2,0.0009751340809361287
81695,2335,3,0.001284796573875803
81696,741,2,0.002699055330634278
81698,6857,11,0.001604200087501823
81699,2439,4,0.0016400164001640015
81702,8,1,0.125
81714,2565,1,0.0003898635477582846
81715,457,1,0.002188183807439825
81716,13,1,0.07692307692307693
81717,2972,3,0.001009421265141319
81719,565,2,0.0035398230088495575
81721,3208,2,0.0006234413965087282
81725,3878,4,0.0010314595152140279
81728,261,0,0.0
81729,1591,0,0.0
81731,1593,1,0.0006277463904582549
81736,7431,12,0.0016148566814695195
81737,2096,1,0.00047709923664122136
81741,63,0,0.0
81744,331,1,0.0030211480362537764
81745,440,0,0.0
81753,2259,1,0.0004426737494466578
81761,284,2,0.007042253521126761
81762,436,0,0.0
81763,1515,1,0.0006600660066006601
81767,1490,2,0.0013422818791946308
81768,1582,1,0.0006321112515802782
81776,7853,11,0.0014007385712466573
81779,3017,3,0.0009943652635067948
81781,673,1,0.0014858841010401188
81786,498,1,0.002008032128514056
81787,1874,0,0.0
81788,1167,1,0.000856898029134533
81792,7924,14,0.0017667844522968198
81797,8,2,0.25
81799,289,1,0.0034602076124567475
81800,367,1,0.0027247956403269754
81802,99,0,0.0
81805,1009,3,0.002973240832507433
81807,4134,3,0.000725689404934688
81808,1489,2,0.001343183344526528
81812,7078,10,0.0014128284826222096
81814,956,1,0.0010460251046025104
81816,1158,0,0.0
81817,1902,2,0.0010515247108307045
81821,1331,3,0.002253944402704733
81824,1776,3,0.0016891891891891893
81827,72,1,0.013888888888888888
81834,7985,16,0.0020037570444583594
81837,10512,6,0.0005707762557077625
81839,886,2,0.002257336343115124
81846,6349,6,0.0009450307134981887
81851,1212,2,0.0016501650165016502
81852,288,1,0.003472222222222222
81857,791,2,0.0025284450063211127
81858,59,1,0.01694915254237288
81859,8017,9,0.00112261444430585
81863,8099,4,0.0004938881343375726
81864,2716,3,0.0011045655375552283
81876,7085,12,0.0016937191249117856
81879,185,1,0.005405405405405406
81880,1245,2,0.001606425702811245
81881,1264,2,0.0015822784810126582
81887,100,0,0.0
81893,1193,1,0.0008382229673093043
81895,8101,12,0.0014812986051104802
81896,9682,7,0.0007229911175376988
81897,2254,4,0.001774622892635315
81898,785,3,0.003821656050955414
81906,950,1,0.0010526315789473684
81909,1082,2,0.0018484288354898336
81911,1320,0,0.0
81914,678,0,0.0
81919,1210,1,0.0008264462809917355
81922,8147,17,0.0020866576653983063
81935,9185,5,0.0005443658138268917
81936,2356,2,0.0008488964346349745
81937,6431,7,0.0010884776862074327
81939,279,1,0.0035842293906810036
81945,142,1,0.007042253521126761
81946,3540,8,0.0022598870056497176
81947,805,0,0.0
81949,1418,1,0.0007052186177715092
81955,687,1,0.001455604075691412
81959,369,0,0.0
81961,666,1,0.0015015015015015015
81968,858,3,0.0034965034965034965
81971,306,1,0.0032679738562091504
81973,6514,10,0.0015351550506601166
81976,2410,1,0.0004149377593360996
81980,3911,7,0.0017898235745333673
81981,6863,6,0.0008742532420224392
81983,221,1,0.004524886877828055
81984,1585,5,0.0031545741324921135
81997,868,4,0.004608294930875576
82002,1950,1,0.0005128205128205128
82007,504,1,0.001984126984126984
82011,3542,1,0.000282326369282891
82012,6967,13,0.001865939428735467
82013,1684,1,0.0005938242280285036
82015,579,1,0.0017271157167530224
82017,1338,1,0.0007473841554559044
82018,1708,2,0.00117096018735363
82021,361,2,0.00554016620498615
82022,789,1,0.0012674271229404308
82024,314,2,0.006369426751592357
82027,140,0,0.0
82035,480,3,0.00625
82038,3870,5,0.0012919896640826874
82039,6848,10,0.0014602803738317756
82041,474,1,0.002109704641350211
82044,424,0,0.0
82045,1616,4,0.0024752475247524753
82049,1219,3,0.002461033634126333
82050,1702,1,0.0005875440658049354
82054,828,0,0.0
82056,282,0,0.0
82059,850,1,0.001176470588235294
82062,1318,1,0.0007587253414264037
82066,608,0,0.0
82068,3667,5,0.0013635124079629125
82069,941,1,0.0010626992561105207
82071,494,2,0.004048582995951417
82072,95,0,0.0
82073,147,1,0.006802721088435374
82076,544,1,0.001838235294117647
82092,201,0,0.0
82097,721,2,0.0027739251040221915
82098,2098,0,0.0
82100,3388,3,0.0008854781582054309
82102,177,5,0.02824858757062147
82104,1244,2,0.001607717041800643
82107,638,1,0.001567398119122257
82108,2006,5,0.0024925224327018943
82109,155,0,0.0
82110,4,1,0.25
82114,288,0,0.0
82126,214,0,0.0
82129,1036,1,0.0009652509652509653
82133,320,0,0.0
82136,794,2,0.0025188916876574307
82137,1855,1,0.0005390835579514825
82139,2308,1,0.0004332755632582322
82142,840,1,0.0011904761904761906
82143,12,1,0.08333333333333333
82150,3700,6,0.0016216216216216215
82155,184,0,0.0
82156,659,1,0.0015174506828528073
82158,439,1,0.002277904328018223
82161,3199,2,0.0006251953735542357
82167,366,2,0.00546448087431694
82168,1873,1,0.0005339028296849973
82170,1189,1,0.0008410428931875525
82171,316,0,0.0
82177,975,1,0.0010256410256410256
82181,183,1,0.00546448087431694
82186,1148,1,0.0008710801393728223
82190,736,0,0.0
82192,298,1,0.003355704697986577
82195,486,1,0.00205761316872428
82197,41,0,0.0
82206,580,0,0.0
82207,250,0,0.0
82209,852,1,0.0011737089201877935
82211,867,2,0.002306805074971165
82212,1620,5,0.0030864197530864196
82214,1491,5,0.00335345405767941
82216,134,0,0.0
82219,860,1,0.0011627906976744186
82220,200,0,0.0
82221,27,1,0.037037037037037035
82224,513,0,0.0
82231,368,1,0.002717391304347826
82234,877,2,0.002280501710376283
82239,511,0,0.0
82240,1796,2,0.0011135857461024498
82241,402,1,0.0024875621890547263
82242,266,2,0.007518796992481203
82246,110,0,0.0
82253,805,1,0.0012422360248447205
82256,736,1,0.001358695652173913
82264,3186,1,0.00031387319522912746
82265,6551,11,0.0016791329568004885
82266,78,2,0.02564102564102564
82268,922,1,0.0010845986984815619
82270,130,0,0.0
82272,217,1,0.004608294930875576
82275,102,1,0.00980392156862745
82281,89,1,0.011235955056179775
82282,631,5,0.00792393026941363
82284,3566,6,0.0016825574873808188
82287,6536,10,0.0015299877600979193
82290,451,1,0.0022172949002217295
82293,562,0,0.0
82322,5,0,0.0
82329,1990,2,0.0010050251256281408
82347,337,4,0.011869436201780416
82356,248,1,0.004032258064516129
82358,372,0,0.0
82361,379,0,0.0
82363,2347,3,0.0012782275244993609
82364,594,0,0.0
82366,5,3,0.6
82378,388,0,0.0
82385,704,2,0.002840909090909091
82386,21,1,0.047619047619047616
82394,2245,8,0.0035634743875278397
82396,591,1,0.001692047377326565
82397,1945,3,0.0015424164524421595
82406,831,2,0.0024067388688327317
82407,382,0,0.0
82410,1727,2,0.0011580775911986102
82418,751,1,0.0013315579227696406
82425,316,1,0.0031645569620253164
82426,2067,2,0.0009675858732462506
82427,9111,1,0.0001097574360662935
82440,218,1,0.0045871559633027525
82444,2110,2,0.0009478672985781991
82447,841,0,0.0
82449,8157,4,0.000490376363859262
82452,153,1,0.006535947712418301
82456,1849,3,0.0016224986479177934
82460,633,1,0.001579778830963665
82472,1866,0,0.0
82482,111,0,0.0
82486,151,1,0.006622516556291391
82488,108,0,0.0
82489,257,0,0.0
82500,262,2,0.007633587786259542
82501,223,0,0.0
82502,2642,5,0.0018925056775170325
82521,145,1,0.006896551724137931
82522,1144,3,0.0026223776223776225
82530,2633,1,0.00037979491074819596
82539,539,0,0.0
82541,1216,3,0.0024671052631578946
82544,551,2,0.003629764065335753
82554,110,0,0.0
82557,910,0,0.0
82560,69,0,0.0
82561,83,0,0.0
82584,427,2,0.00468384074941452
82588,625,1,0.0016
82594,1365,2,0.0014652014652014652
82597,135,0,0.0
82601,1654,2,0.0012091898428053204
82609,812,0,0.0
82612,336,1,0.002976190476190476
82613,97,1,0.010309278350515464
82614,1655,3,0.0018126888217522659
82615,2028,2,0.0009861932938856016
82618,1482,6,0.004048582995951417
82619,108,0,0.0
82627,1920,0,0.0
82631,929,1,0.001076426264800861
82632,481,0,0.0
82635,7,0,0.0
82637,605,1,0.001652892561983471
82639,609,1,0.0016420361247947454
82640,1650,9,0.005454545454545455
82646,117,0,0.0
82648,296,1,0.0033783783783783786
82650,1731,1,0.0005777007510109763
82661,6,0,0.0
82663,1316,1,0.0007598784194528875
82665,37,0,0.0
82675,1478,2,0.0013531799729364006
82682,1634,2,0.0012239902080783353
82691,1445,5,0.0034602076124567475
82694,2,0,0.0
82704,1548,3,0.001937984496124031
82705,159,1,0.006289308176100629
82708,1683,1,0.0005941770647653001
82709,392,0,0.0
82718,1679,7,0.004169148302561048
82722,1921,3,0.0015616866215512754
82726,1006,3,0.002982107355864811
82729,447,2,0.0044742729306487695
82737,114,1,0.008771929824561403
82742,4506,2,0.0004438526409232135
82752,441,1,0.0022675736961451248
82754,2563,3,0.0011705033164260631
82755,2609,2,0.0007665772326561902
82760,343,1,0.0029154518950437317
82761,90,1,0.011111111111111112
82767,688,1,0.0014534883720930232
82768,1339,2,0.0014936519790888724
82769,114,2,0.017543859649122806
82774,1078,0,0.0
82780,1580,1,0.0006329113924050633
82781,2101,3,0.0014278914802475012
82793,147,0,0.0
82794,50,0,0.0
82797,457,1,0.002188183807439825
82798,779,1,0.0012836970474967907
82802,150,0,0.0
82803,1345,0,0.0
82812,1715,3,0.001749271137026239
82813,1585,1,0.0006309148264984228
82816,14752,1,6.778741865509762e-05
82821,887,1,0.0011273957158962795
82825,1604,1,0.0006234413965087282
82833,1736,1,0.000576036866359447
82834,13,1,0.07692307692307693
82841,613,0,0.0
82842,499,1,0.002004008016032064
82843,15964,4,0.00025056376847907793
82848,26,1,0.038461538461538464
82849,103,0,0.0
82850,269,1,0.0037174721189591076
82854,13,0,0.0
82855,73,0,0.0
82856,1502,1,0.0006657789613848203
82858,1208,0,0.0
82865,2403,1,0.0004161464835622139
82866,172,1,0.005813953488372093
82870,743,1,0.0013458950201884253
82876,1582,1,0.0006321112515802782
82890,189,0,0.0
82893,1977,4,0.0020232675771370764
82915,1028,1,0.0009727626459143969
82917,2938,1,0.0003403675970047651
82919,6,2,0.3333333333333333
82921,187,1,0.0053475935828877
82927,2132,2,0.0009380863039399625
82941,849,0,0.0
82943,4004,9,0.002247752247752248
82947,1016,2,0.001968503937007874
82949,527,1,0.0018975332068311196
82950,323,0,0.0
82956,2863,3,0.001047851903597625
82957,617,0,0.0
82958,3,0,0.0
82964,6359,3,0.00047177229124076113
82968,777,1,0.001287001287001287
82971,3418,7,0.002047981275599766
82987,710,2,0.0028169014084507044
82988,1123,0,0.0
82997,18,0,0.0
83000,4097,9,0.002196729314132292
83008,749,3,0.004005340453938585
83015,1156,0,0.0
83018,3604,11,0.0030521642619311877
83022,3,0,0.0
83025,2346,4,0.0017050298380221654
83028,72,0,0.0
83034,1498,1,0.0006675567423230974
83045,3518,15,0.004263786242183059
83052,3004,6,0.0019973368841544607
83057,425,0,0.0
83059,348,1,0.0028735632183908046
83061,1197,1,0.000835421888053467
83069,3627,6,0.0016542597187758478
83074,1141,0,0.0
83077,2706,4,0.0014781966001478197
83087,75,0,0.0
83090,2938,2,0.0006807351940095302
83095,79,0,0.0
83097,160,0,0.0
83098,3432,7,0.0020396270396270395
83104,609,1,0.0016420361247947454
83109,803,1,0.0012453300124533001
83111,2797,3,0.0010725777618877368
83114,243,0,0.0
83115,475,1,0.002105263157894737
83127,4100,2,0.0004878048780487805
83130,380,1,0.002631578947368421
83132,4191,13,0.003101884991648771
83140,3013,4,0.001327580484566877
83146,598,2,0.0033444816053511705
83149,1259,3,0.0023828435266084196
83152,203,0,0.0
83157,736,1,0.001358695652173913
83158,616,1,0.0016233766233766235
83161,2537,4,0.0015766653527788726
83166,3091,6,0.0019411193788417987
83168,36,0,0.0
83169,272,0,0.0
83171,826,2,0.002421307506053269
83182,851,1,0.0011750881316098707
83184,806,3,0.0037220843672456576
83194,2904,7,0.0024104683195592287
83200,673,4,0.005943536404160475
83206,10546,19,0.0018016309501232696
83209,446,1,0.002242152466367713
83213,2727,1,0.0003667033370003667
83223,15,0,0.0
83227,326,0,0.0
83230,11510,25,0.002172024326672459
83233,1039,0,0.0
83238,3364,4,0.0011890606420927466
83244,426,1,0.002347417840375587
83252,10269,25,0.0024345116369656247
83256,948,1,0.0010548523206751054
83257,416,0,0.0
83258,2,1,0.5
83260,3894,7,0.0017976373908577298
83262,2464,6,0.002435064935064935
83263,1020,2,0.00196078431372549
83268,2224,3,0.0013489208633093526
83269,675,1,0.0014814814814814814
83275,316,1,0.0031645569620253164
83276,619,2,0.0032310177705977385
83277,679,0,0.0
83280,12198,26,0.002131496966715855
83283,1073,2,0.001863932898415657
83285,3547,2,0.000563856780377784
83288,2297,4,0.0017414018284719198
83293,883,1,0.0011325028312570782
83294,139,0,0.0
83297,710,1,0.0014084507042253522
83301,460,2,0.004347826086956522
83306,10806,23,0.0021284471589857485
83309,958,1,0.0010438413361169101
83310,1267,0,0.0
83311,2418,0,0.0
83315,1971,2,0.0010147133434804667
83317,928,1,0.0010775862068965517
83318,337,1,0.002967359050445104
83321,3291,2,0.0006077180188392585
83338,481,1,0.002079002079002079
83340,10494,21,0.002001143510577473
83344,2043,2,0.0009789525208027412
83348,3695,6,0.0016238159675236806
83351,478,1,0.0020920502092050207
83353,1220,0,0.0
83356,798,1,0.0012531328320802004
83360,841,0,0.0
83361,256,0,0.0
83366,11330,25,0.002206531332744925
83372,2070,3,0.0014492753623188406
83375,2272,6,0.002640845070422535
83379,1353,3,0.0022172949002217295
83388,10117,16,0.0015814964910546604
83391,2119,1,0.00047192071731949034
83393,2212,4,0.0018083182640144665
83410,937,1,0.0010672358591248667
83420,2656,3,0.0011295180722891566
83422,554,2,0.0036101083032490976
83427,1067,1,0.0009372071227741331
83429,6058,10,0.001650709805216243
83430,461,1,0.0021691973969631237
83432,1320,1,0.0007575757575757576
83442,664,2,0.0030120481927710845
83449,2036,2,0.0009823182711198428
83451,595,1,0.0016806722689075631
83453,2106,4,0.001899335232668566
83455,1103,1,0.0009066183136899365
83458,15,0,0.0
83461,5754,9,0.0015641293013555788
83462,1046,3,0.0028680688336520078
83466,1124,1,0.0008896797153024911
83468,408,0,0.0
83472,1191,2,0.0016792611251049538
83473,667,0,0.0
83481,2956,0,0.0
83487,131,0,0.0
83488,6573,5,0.0007606876616461281
83491,1187,0,0.0
83494,1205,3,0.0024896265560165973
83500,1026,1,0.0009746588693957114
83501,849,1,0.001177856301531213
83509,5747,6,0.0010440229685053071
83514,911,2,0.0021953896816684962
83520,271,0,0.0
83524,957,1,0.0010449320794148381
83525,953,0,0.0
83535,5907,11,0.00186219739292365
83536,535,1,0.001869158878504673
83541,5235,5,0.0009551098376313276
83543,551,2,0.003629764065335753
83550,2,0,0.0
83553,565,0,0.0
83557,235,0,0.0
83561,6256,12,0.0019181585677749361
83568,744,1,0.0013440860215053765
83570,245,0,0.0
83574,184,0,0.0
83576,4298,6,0.0013959981386691485
83578,664,1,0.0015060240963855422
83584,11840,21,0.0017736486486486487
83591,2104,4,0.0019011406844106464
83593,315,0,0.0
83594,6303,8,0.0012692368713311123
83595,5278,7,0.001326259946949602
83596,210,0,0.0
83597,1020,2,0.00196078431372549
83599,586,0,0.0
83600,781,1,0.0012804097311139564
83602,1019,3,0.002944062806673209
83604,4238,10,0.0023596035865974517
83607,860,2,0.002325581395348837
83614,10057,25,0.0024858307646415433
83616,6272,13,0.002072704081632653
83618,724,0,0.0
83621,88,0,0.0
83624,734,1,0.0013623978201634877
83628,533,0,0.0
83631,4541,3,0.0006606474344857961
83635,911,2,0.0021953896816684962
83636,332,3,0.009036144578313253
83639,4410,10,0.0022675736961451248
83641,1601,1,0.0006246096189881324
83643,865,0,0.0
83646,1164,1,0.000859106529209622
83651,853,1,0.0011723329425556857
83659,6193,7,0.0011303084127240433
83660,4523,3,0.0006632765863365023
83662,1143,0,0.0
83667,181,1,0.0055248618784530384
83668,441,1,0.0022675736961451248
83675,1146,3,0.002617801047120419
83676,4561,11,0.0024117518088138568
83678,1225,2,0.0016326530612244899
83684,70,0,0.0
83688,1164,2,0.001718213058419244
83689,1234,1,0.0008103727714748784
83690,5688,10,0.0017580872011251757
83692,675,1,0.0014814814814814814
83694,825,4,0.0048484848484848485
83695,1496,1,0.0006684491978609625
83699,4377,7,0.0015992689056431345
83700,310,0,0.0
83703,1228,2,0.0016286644951140066
83704,1168,1,0.0008561643835616438
83705,4508,11,0.0024401064773735583
83706,814,2,0.002457002457002457
83707,93,0,0.0
83713,885,0,0.0
83714,1691,2,0.0011827321111768185
83719,1657,3,0.0018105009052504525
83723,5241,9,0.0017172295363480253
83728,136,0,0.0
83729,1718,2,0.0011641443538998836
83730,4374,7,0.001600365797896662
83735,1443,4,0.002772002772002772
83741,1318,2,0.0015174506828528073
83742,1058,0,0.0
83743,1337,0,0.0
83751,1465,1,0.0006825938566552901
83752,44,1,0.022727272727272728
83754,4907,5,0.0010189525168127166
83756,233,0,0.0
83757,1134,1,0.0008818342151675485
83760,1848,3,0.0016233766233766235
83762,390,1,0.002564102564102564
83763,1387,1,0.0007209805335255948
83764,4062,10,0.002461841457410143
83766,505,0,0.0
83770,853,0,0.0
83774,872,1,0.0011467889908256881
83775,558,0,0.0
83776,353,1,0.0028328611898017
83785,410,0,0.0
83794,1796,2,0.0011135857461024498
83795,4211,9,0.0021372595582996915
83797,1442,2,0.0013869625520110957
83798,21,0,0.0
83799,7,0,0.0
83802,1881,1,0.000531632110579479
83803,1325,3,0.0022641509433962265
83804,275,0,0.0
83809,447,0,0.0
83814,82,0,0.0
83815,1420,1,0.0007042253521126761
83818,2,0,0.0
83819,1547,3,0.0019392372333548805
83820,1,0,0.0
83824,5610,1,0.00017825311942959
83825,64,0,0.0
83827,220,0,0.0
83828,159,0,0.0
83829,71,0,0.0
83830,2009,1,0.0004977600796416127
83839,2127,3,0.0014104372355430183
83840,203,0,0.0
83849,895,2,0.0022346368715083797
83851,4,0,0.0
83854,522,1,0.0019157088122605363
83859,389,2,0.005141388174807198
83860,1665,8,0.004804804804804805
83864,209,0,0.0
83866,2336,3,0.0012842465753424657
83867,1672,5,0.0029904306220095694
